Frequency (Hz),dB (Relative)
1764,2.79816
1765,2.79910
1766,2.80004
1767,2.80098
1768,2.80192
1769,2.80286
1770,2.80380
1771,2.80474
1772,2.80568
1773,2.80662
1774,2.80756
1775,2.80850
1776,2.80944
1777,2.81038
1778,2.81132
1779,2.81226
1780,2.81320
1781,2.81414
1782,2.81508
1783,2.81602
1784,2.81696
1785,2.81790
1786,2.81884
1787,2.81978
1788,2.82072
1789,2.82166
1790,2.82260
1791,2.82354
1792,2.82448
1793,2.82542
1794,2.82636
1795,2.82730
1796,2.82824
1797,2.82918
1798,2.83012
1799,2.83106
1800,2.83200
1801,2.83294
1802,2.83388
1803,2.83482
1804,2.83576
1805,2.83670
1806,2.83764
1807,2.83858
1808,2.83952
1809,2.84046
1810,2.84140
1811,2.84234
1812,2.84328
1813,2.84422
1814,2.84516
1815,2.84610
1816,2.84704
1817,2.84798
1818,2.84892
1819,2.84986
1820,2.85080
1821,2.85174
1822,2.85268
1823,2.85362
1824,2.85456
1825,2.85550
1826,2.85644
1827,2.85738
1828,2.85832
1829,2.85926
1830,2.86020
1831,2.86114
1832,2.86208
1833,2.86302
1834,2.86396
1835,2.86490
