Frequency (Hz),dB (Relative)
1669,7.88504
1670,7.88720
1671,7.88936
1672,7.89152
1673,7.89368
1674,7.89584
1675,7.89800
1676,7.90016
1677,7.90232
1678,7.90448
1679,7.90664
1680,7.90880
1681,7.91096
1682,7.91312
1683,7.91528
1684,7.91744
1685,7.91960
1686,7.92176
1687,7.92392
1688,7.92608
1689,7.92824
1690,7.93040
1691,7.93256
1692,7.93472
1693,7.93688
1694,7.93904
1695,7.94120
1696,7.94336
1697,7.94552
1698,7.94768
1699,7.94984
1700,7.95200
1701,7.95416
1702,7.95632
1703,7.95848
1704,7.96064
1705,7.96280
1706,7.96496
1707,7.96712
1708,7.96928
1709,7.97144
1710,7.97360
1711,7.97576
1712,7.97792
1713,7.98008
1714,7.98224
1715,7.98440
1716,7.98656
1717,7.98872
1718,7.99088
1719,7.99304
1720,7.99520
1721,7.99736
1722,7.99952
1723,8.00168
1724,8.00384
1725,8.00600
1726,8.00816
1727,8.01032
1728,8.01248
1729,8.01464
1730,8.01680
1731,8.01896
1732,8.02112
1733,8.02328
1734,8.02544
1735,8.02760
1736,8.02976
1737,8.03192
1738,8.03408
1739,8.03624
1740,8.03840
1741,8.04056
1742,8.04272
1743,8.04488
1744,8.04704
1745,8.04920
1746,8.05136
1747,8.05352
1748,8.05568
1749,8.05784
1750,8.06000
1751,8.06216
1752,8.06432
1753,8.06648
1754,8.06864
1755,8.07080
1756,8.07296
1757,8.07512
1758,8.07728
1759,8.07944
1760,8.08160
1761,8.08376
1762,8.08592
1763,8.08808
1764,8.09024
1765,8.09240
1766,8.09456
1767,8.09672
1768,8.09888
1769,8.10104
1770,8.10320
1771,8.10536
1772,8.10752
1773,8.10968
1774,8.11184
1775,8.11400
1776,8.11616
1777,8.11832
1778,8.12048
1779,8.12264
1780,8.12480
1781,8.12696
1782,8.12912
1783,8.13128
1784,8.13344
1785,8.13560
1786,8.13776
1787,8.13992
1788,8.14208
1789,8.14424
1790,8.14640
1791,8.14856
1792,8.15072
1793,8.15288
1794,8.15504
1795,8.15720
1796,8.15936
1797,8.16152
1798,8.16368
1799,8.16584
1800,8.16800
1801,8.17016
1802,8.17232
1803,8.17448
1804,8.17664
1805,8.17880
1806,8.18096
1807,8.18312
1808,8.18528
1809,8.18744
1810,8.18960
1811,8.19176
1812,8.19392
1813,8.19608
1814,8.19824
1815,8.20040
1816,8.20256
1817,8.20472
1818,8.20688
1819,8.20904
1820,8.21120
1821,8.21336
1822,8.21552
1823,8.21768
1824,8.21984
1825,8.22200
1826,8.22416
1827,8.22632
1828,8.22848
1829,8.23064
1830,8.23280
1831,8.23496
1832,8.23712
1833,8.23928
1834,8.24144
1835,8.24360
1836,8.24576
1837,8.24792
1838,8.25008
1839,8.25224
1840,8.25440
1841,8.25656
1842,8.25872
1843,8.26088
1844,8.26304
1845,8.26520
1846,8.26736
1847,8.26952
1848,8.27168
1849,8.27384
1850,8.27600
1851,8.27816
1852,8.28032
1853,8.28248
1854,8.28464
1855,8.28680
1856,8.28896
1857,8.29112
1858,8.29328
