Frequency (Hz),dB (Relative)
1087,1.00058
1088,1.01392
1089,1.02726
1090,1.04060
1091,1.05394
1092,1.06728
1093,1.08062
1094,1.09396
1095,1.10730
1096,1.12064
1097,1.13398
1098,1.14732
1099,1.16066
1100,1.17400
1101,1.18734
1102,1.20068
1103,1.21402
1104,1.22736
1105,1.24070
1106,1.25404
1107,1.26738
1108,1.28072
1109,1.29406
1110,1.30740
1111,1.32074
1112,1.33408
1113,1.34742
1114,1.36076
1115,1.37410
1116,1.38744
1117,1.40078
1118,1.41412
1119,1.42746
1120,1.44080
1121,1.45414
1122,1.46748
1123,1.48082
1124,1.49416
1125,1.50750
1126,1.52084
1127,1.53418
1128,1.54752
1129,1.56086
1130,1.57420
1131,1.58754
1132,1.60088
1133,1.61422
1134,1.62756
1135,1.64090
1136,1.65424
1137,1.66758
1138,1.68092
1139,1.69426
1140,1.70760
1141,1.72094
1142,1.73428
1143,1.74762
1144,1.76096
1145,1.77430
1146,1.78764
1147,1.80098
1148,1.81432
1149,1.82766
1150,1.84100
1151,1.85434
1152,1.86768
1153,1.88102
1154,1.89436
1155,1.90770
1156,1.92104
1157,1.93438
1158,1.94772
1159,1.96106
1160,1.97440
1161,1.98774
1162,2.00108
1163,2.01442
1164,2.02776
1165,2.04110
1166,2.05444
1167,2.06778
1168,2.08112
1169,2.09446
1170,2.10780
1171,2.12114
1172,2.13448
1173,2.14782
1174,2.16116
1175,2.17450
1176,2.18784
1177,2.20118
1178,2.21452
1179,2.22786
1180,2.24120
1181,2.25454
1182,2.26788
1183,2.28122
1184,2.29456
1185,2.30790
1186,2.32124
1187,2.33458
1188,2.34792
1189,2.36126
1190,2.37460
1191,2.38794
1192,2.40128
1193,2.41462
1194,2.42796
1195,2.44130
1196,2.45464
1197,2.46798
1198,2.48132
1199,2.49466
1200,2.50800
1201,2.52134
1202,2.53468
1203,2.54802
1204,2.56136
1205,2.57470
1206,2.58804
1207,2.60138
1208,2.61472
1209,2.62806
1210,2.64140
1211,2.65474
1212,2.66808
1213,2.68142
1214,2.69476
1215,2.70810
1216,2.72144
1217,2.73478
1218,2.74812
1219,2.76146
1220,2.77480
1221,2.78814
1222,2.80148
1223,2.81482
1224,2.82816
1225,2.84150
1226,2.85484
1227,2.86818
1228,2.88152
1229,2.89486
1230,2.90820
1231,2.92154
1232,2.93488
1233,2.94822
1234,2.96156
1235,2.97490
1236,2.98824
1237,3.00158
1238,3.01492
1239,3.02826
1240,3.04160
1241,3.05494
1242,3.06828
1243,3.08162
1244,3.09496
1245,3.10830
1246,3.12164
1247,3.13498
1248,3.14832
1249,3.16166
1250,3.17500
1251,3.18834
1252,3.20168
1253,3.21502
1254,3.22836
1255,3.24170
1256,3.25504
1257,3.26838
1258,3.28172
1259,3.29506
1260,3.30840
1261,3.32174
1262,3.33508
1263,3.34842
1264,3.36176
1265,3.37510
1266,3.38844
1267,3.40178
1268,3.41512
1269,3.42846
1270,3.44180
1271,3.45514
1272,3.46848
1273,3.48182
1274,3.49516
1275,3.50850
1276,3.52184
1277,3.53518
1278,3.54852
1279,3.56186
1280,3.57520
1281,3.58854
1282,3.60188
1283,3.61522
1284,3.62856
1285,3.64190
1286,3.65524
1287,3.66858
1288,3.68192
1289,3.69526
1290,3.70860
1291,3.72194
1292,3.73528
1293,3.74862
1294,3.76196
1295,3.77530
1296,3.78864
1297,3.80198
1298,3.81532
1299,3.82866
1300,3.84200
1301,3.85534
1302,3.86868
1303,3.88202
1304,3.89536
1305,3.90870
1306,3.92204
1307,3.93538
1308,3.94872
1309,3.96206
1310,3.97540
1311,3.98874
1312,4.00208
1313,4.01542
1314,4.02876
1315,4.04210
1316,4.05544
1317,4.06878
1318,4.08212
1319,4.09546
1320,4.10880
1321,4.12214
1322,4.13548
1323,4.14882
1324,4.16216
1325,4.17550
1326,4.18884
1327,4.20218
1328,4.21552
1329,4.22886
1330,4.24220
1331,4.25554
1332,4.26888
1333,4.28222
1334,4.29556
1335,4.30890
1336,4.32224
1337,4.33558
1338,4.34892
1339,4.36226
1340,4.37560
1341,4.38894
1342,4.40228
1343,4.41562
1344,4.42896
1345,4.44230
1346,4.45564
1347,4.46898
1348,4.48232
1349,4.49566
1350,4.50900
1351,4.52234
1352,4.53568
1353,4.54902
1354,4.56236
1355,4.57570
1356,4.58904
1357,4.60238
1358,4.61572
1359,4.62906
1360,4.64240
1361,4.65574
1362,4.66908
1363,4.68242
1364,4.69576
1365,4.70910
1366,4.72244
1367,4.73578
1368,4.74912
1369,4.76246
1370,4.77580
1371,4.78914
1372,4.80248
1373,4.81582
1374,4.82916
1375,4.84250
1376,4.85584
1377,4.86918
1378,4.88252
1379,4.89586
1380,4.90920
1381,4.92254
1382,4.93588
1383,4.94922
1384,4.96256
1385,4.97590
1386,4.98924
1387,5.00258
1388,5.01592
1389,5.02926
1390,5.04260
1391,5.05594
1392,5.06928
1393,5.08262
1394,5.09596
1395,5.10930
1396,5.12264
1397,5.13598
1398,5.14932
1399,5.16266
1400,5.17600
1401,5.18934
1402,5.20268
1403,5.21602
1404,5.22936
1405,5.24270
1406,5.25604
1407,5.26938
1408,5.28272
1409,5.29606
1410,5.30940
1411,5.32274
1412,5.33608
1413,5.34942
1414,5.36276
1415,5.37610
1416,5.38944
1417,5.40278
1418,5.41612
1419,5.42946
1420,5.44280
1421,5.45614
1422,5.46948
1423,5.48282
1424,5.49616
1425,5.50950
1426,5.52284
1427,5.53618
1428,5.54952
1429,5.56286
1430,5.57620
1431,5.58954
1432,5.60288
1433,5.61622
1434,5.62956
1435,5.64290
1436,5.65624
1437,5.66958
1438,5.68292
1439,5.69626
1440,5.70960
1441,5.72294
1442,5.73628
1443,5.74962
1444,5.76296
1445,5.77630
1446,5.78964
1447,5.80298
1448,5.81632
1449,5.82966
1450,5.84300
1451,5.85634
1452,5.86968
1453,5.88302
1454,5.89636
1455,5.90970
1456,5.92304
1457,5.93638
1458,5.94972
1459,5.96306
1460,5.97640
1461,5.98974
1462,6.00308
1463,6.01642
1464,6.02976
1465,6.04310
1466,6.05644
1467,6.06978
1468,6.08312
1469,6.09646
1470,6.10980
1471,6.12314
1472,6.13648
1473,6.14982
1474,6.16316
1475,6.17650
1476,6.18984
1477,6.20318
1478,6.21652
1479,6.22986
1480,6.24320
1481,6.25654
1482,6.26988
1483,6.28322
1484,6.29656
1485,6.30990
1486,6.32324
1487,6.33658
1488,6.34992
1489,6.36326
1490,6.37660
1491,6.38994
1492,6.40328
1493,6.41662
1494,6.42996
1495,6.44330
1496,6.45664
1497,6.46998
1498,6.48332
1499,6.49666
1500,6.51000
1501,6.51154
1502,6.51308
1503,6.51462
1504,6.51616
1505,6.51770
1506,6.51924
1507,6.52078
1508,6.52232
1509,6.52386
1510,6.52540
1511,6.52694
1512,6.52848
1513,6.53002
1514,6.53156
1515,6.53310
1516,6.53464
1517,6.53618
1518,6.53772
1519,6.53926
1520,6.54080
1521,6.54234
1522,6.54388
1523,6.54542
1524,6.54696
1525,6.54850
1526,6.55004
1527,6.55158
1528,6.55312
1529,6.55466
1530,6.55620
1531,6.55774
1532,6.55928
1533,6.56082
1534,6.56236
1535,6.56390
1536,6.56544
1537,6.56698
1538,6.56852
1539,6.57006
1540,6.57160
1541,6.57314
1542,6.57468
1543,6.57622
1544,6.57776
1545,6.57930
1546,6.58084
1547,6.58238
1548,6.58392
1549,6.58546
1550,6.58700
1551,6.58854
1552,6.59008
1553,6.59162
1554,6.59316
1555,6.59470
1556,6.59624
1557,6.59778
1558,6.59932
1559,6.60086
1560,6.60240
1561,6.60394
1562,6.60548
1563,6.60702
1564,6.60856
1565,6.61010
1566,6.61164
1567,6.61318
1568,6.61472
1569,6.61626
1570,6.61780
1571,6.61934
1572,6.62088
1573,6.62242
1574,6.62396
1575,6.62550
1576,6.62704
1577,6.62858
1578,6.63012
1579,6.63166
1580,6.63320
1581,6.63474
1582,6.63628
1583,6.63782
1584,6.63936
1585,6.64090
1586,6.64244
1587,6.64398
1588,6.64552
1589,6.64706
1590,6.64860
1591,6.65014
1592,6.65168
1593,6.65322
1594,6.65476
1595,6.65630
1596,6.65784
1597,6.65938
1598,6.66092
1599,6.66246
1600,6.66400
1601,6.66554
1602,6.66708
1603,6.66862
1604,6.67016
1605,6.67170
1606,6.67324
1607,6.67478
1608,6.67632
1609,6.67786
1610,6.67940
1611,6.68094
1612,6.68248
1613,6.68402
1614,6.68556
1615,6.68710
1616,6.68864
1617,6.69018
1618,6.69172
1619,6.69326
1620,6.69480
1621,6.69634
1622,6.69788
1623,6.69942
1624,6.70096
1625,6.70250
1626,6.70404
1627,6.70558
1628,6.70712
1629,6.70866
1630,6.71020
1631,6.71174
1632,6.71328
1633,6.71482
1634,6.71636
1635,6.71790
1636,6.71944
1637,6.72098
1638,6.72252
1639,6.72406
1640,6.72560
1641,6.72714
1642,6.72868
1643,6.73022
1644,6.73176
1645,6.73330
1646,6.73484
1647,6.73638
1648,6.73792
1649,6.73946
1650,6.74100
1651,6.74254
1652,6.74408
1653,6.74562
1654,6.74716
1655,6.74870
1656,6.75024
1657,6.75178
1658,6.75332
1659,6.75486
1660,6.75640
1661,6.75794
1662,6.75948
1663,6.76102
1664,6.76256
1665,6.76410
1666,6.76564
1667,6.76718
1668,6.76872
1669,6.77026
1670,6.77180
1671,6.77334
1672,6.77488
1673,6.77642
1674,6.77796
1675,6.77950
1676,6.78104
1677,6.78258
1678,6.78412
1679,6.78566
1680,6.78720
1681,6.78874
1682,6.79028
1683,6.79182
1684,6.79336
1685,6.79490
1686,6.79644
1687,6.79798
1688,6.79952
1689,6.80106
1690,6.80260
