Frequency (Hz),dB (Relative)
1252,-0.23192
1253,-0.22788
1254,-0.22384
1255,-0.21980
1256,-0.21576
1257,-0.21172
1258,-0.20768
1259,-0.20364
1260,-0.19960
1261,-0.19556
1262,-0.19152
1263,-0.18748
1264,-0.18344
1265,-0.17940
1266,-0.17536
1267,-0.17132
1268,-0.16728
1269,-0.16324
1270,-0.15920
1271,-0.15516
1272,-0.15112
1273,-0.14708
1274,-0.14304
1275,-0.13900
1276,-0.13496
1277,-0.13092
1278,-0.12688
1279,-0.12284
1280,-0.11880
1281,-0.11476
1282,-0.11072
1283,-0.10668
1284,-0.10264
1285,-0.09860
1286,-0.09456
1287,-0.09052
1288,-0.08648
1289,-0.08244
1290,-0.07840
1291,-0.07436
1292,-0.07032
1293,-0.06628
1294,-0.06224
1295,-0.05820
1296,-0.05416
1297,-0.05012
1298,-0.04608
1299,-0.04204
1300,-0.03800
1301,-0.03396
1302,-0.02992
1303,-0.02588
1304,-0.02184
1305,-0.01780
1306,-0.01376
1307,-0.00972
1308,-0.00568
1309,-0.00164
1310,0.00240
1311,0.00644
1312,0.01048
1313,0.01452
1314,0.01856
1315,0.02260
1316,0.02664
1317,0.03068
1318,0.03472
1319,0.03876
1320,0.04280
1321,0.04684
1322,0.05088
1323,0.05492
1324,0.05896
1325,0.06300
1326,0.06704
1327,0.07108
1328,0.07512
1329,0.07916
1330,0.08320
1331,0.08724
1332,0.09128
1333,0.09532
1334,0.09936
1335,0.10340
1336,0.10744
1337,0.11148
1338,0.11552
1339,0.11956
1340,0.12360
1341,0.12764
1342,0.13168
1343,0.13572
1344,0.13976
1345,0.14380
1346,0.14784
1347,0.15188
1348,0.15592
1349,0.15996
1350,0.16400
1351,0.16804
1352,0.17208
1353,0.17612
1354,0.18016
1355,0.18420
1356,0.18824
1357,0.19228
1358,0.19632
1359,0.20036
1360,0.20440
1361,0.20844
1362,0.21248
1363,0.21652
1364,0.22056
1365,0.22460
1366,0.22864
1367,0.23268
1368,0.23672
1369,0.24076
1370,0.24480
1371,0.24884
1372,0.25288
1373,0.25692
1374,0.26096
1375,0.26500
1376,0.26904
1377,0.27308
1378,0.27712
1379,0.28116
1380,0.28520
1381,0.28924
1382,0.29328
1383,0.29732
1384,0.30136
1385,0.30540
1386,0.30944
1387,0.31348
1388,0.31752
1389,0.32156
1390,0.32560
1391,0.32964
1392,0.33368
1393,0.33772
1394,0.34176
1395,0.34580
1396,0.34984
1397,0.35388
1398,0.35792
1399,0.36196
1400,0.36600
